StockCode,Description,TotalQuantity,TotalRevenue,OrderCount
90013C,GREEN VINTAGE EARRINGS ,11,41.25,4
23448,CREAM BUNNY EASTER EGG BASKET,25,41.24999999999999,3
75013B,"STRING OF 8 BUTTERFLIES,PINK",25,41.24999999999999,6
20662,FIRST CLASS HOLIDAY PURSE ,11,40.97,5
84673A,PINK FLY SWAT,63,40.95,25
90174,BUTTERFLY HAIR BAND,16,40.8,4
20698,LITTLE PINK MONSTER SOFT TOY,16,40.8,7
10120,DOGGY RUBBER,193,40.53,29
85092,CANDY SPOT TEA COSY,27,40.05,2
90214C,"LETTER ""C"" BLING KEY RING",52,40.04,9
90124B,BLUE MURANO TWIST NECKLACE,4,39.8,3
84927D,LA PALMIERA TILE HOOK,45,39.78,11
84725,FREESTYLE CANVAS ART PICTURE,41,39.65,18
90122A,PINK CRYSTAL+GLASS BRACELET,8,39.6,3
84575A,PINK DOG CANNISTER,14,39.3,4
21307,SET/4 BUTTERFLY MIRROR MAGNETS,79,39.199999999999996,13
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,46,39.1,5
35910A,MULTICOLOUR EASTER RABBIT ,20,39.0,4
47341A,FUSCHIA TABLE RUN FLOWER ,27,38.75,5
84751B,BLACK MEDIUM GLASS CAKE STAND,19,38.69,8
21393,BLUE POLKADOT PUDDING BOWL,29,38.67,7
47420,ASSORTED COLOUR SUCTION CUP HOOK,202,38.38,13
16207A,PINK STRAWBERRY HANDBAG ,13,38.35000000000001,5
90177C,DROP DIAMANTE EARRINGS CRYSTAL,13,38.35000000000001,3
84925D,LA PALMIERA WALL THERMOMETER,15,38.25,10
90101,WHITE FRANGIPANI NECKLACE,15,38.25,4
84907,PINK YELLOW PATCH CUSHION COVER,5,38.25,3
85086A,CANDY SPOT HEART DECORATION,45,38.25,8
84617,NEW BAROQUE BLACK BOXES,3,38.25,3
21392,RED POLKADOT PUDDING BOWL,32,38.13,6
23038,T-LIGHT HOLDER SILVER SAUCER,41,38.029999999999994,6
81952B,ROUND BLUE CLOCK WITH SUCKER,200,38.0,9
84033,FLAG OF ST GEORGE ,23,37.95,7
84809B,PINK CHRYSANTHEMUMS ART FLOWER,18,37.800000000000004,1
90002D,FLOWER BURST SILVER RING CRYSTAL,10,37.5,6
20700,GREEN CAT FLORAL CUSHION COVER ,10,37.5,4
90072,RUBY DROP CHANDELIER EARRINGS,10,37.5,3
72709,IVORY SCULPTED RND CANDLE ,44,37.4,7
71510,SQUARE METAL CANDLEHOLDER BASE,52,36.519999999999996,8
17090D,VANILLA INCENSE 40 CONES IN TIN,29,36.25,12
90210A,GREY ACRYLIC FACETED BANGLE,26,35.9,3
85216,ASSORTED CAKES FRIDGE MAGNETS,55,35.75,8
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6,35.7,4
35911B,PINK/FLOWER RABBIT EGG WARMER ,17,35.7,4
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,14,35.699999999999996,3
90202D,PINK ENAMEL FLOWER HAIR TIE,12,35.400000000000006,2
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,12,35.400000000000006,6
90012B,BLACK DROP CRYSTAL NECKLACE,12,35.400000000000006,2
20661,BLUE POLKADOT PURSE ,9,35.07,5
72369A,PINK CLEAR GLASS CANDLE PLATE,28,35.0,3
79063D,"RETRO PILL BOX , REVOLUTIONARY",189,34.91,10
90049,IVORY GOLD METAL BAG CHARM,5,34.77,3
90214K,"LETTER ""K"" BLING KEY RING",47,34.75,12
90157,RIVIERA NECKLACE,7,34.65,2
71495A,CD WALL TIDY BLUE OFFICE,96,34.56,2
84226,HEN HOUSE W FAMILY IN BARN & NEST,49,34.510000000000005,9
20827,GOLD APERITIF GLASS,88,34.32,2
84251G,"GREETING CARD, OVERCROWDED POOL.",180,34.2,15
90018B,GOLD M.O.P ORBIT DROP EARRINGS,8,34.0,5
90023,FILIGREE DIAMANTE EARRINGS,8,34.0,4
90024B,NEW BAROQUE B'FLY NECKLACE RED,4,34.0,2
84922,PINK BUTTERFLY WASHBAG,8,34.0,5
81950B,FLOWER BLUE CLOCK WITH SUCKER,117,33.93,8
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2,33.9,2
20980,36 PENCILS TUBE POSY,27,33.75,11
17136A,BLUE STONES ON WIRE FOR CANDLE,404,33.75,17
90087,CRYSTAL SEA HORSE PHONE CHARM,90,33.66,8
72783,BLACK SIL'T SQU CANDLE PLATE ,16,33.6,2
37423,WHITE WITH BLACK CATS PLATE,78,33.18,3
62094B,TURQ ICE CREAM BUM BAG ,13,33.15,3
90094,NECKLACE+BRACELET SET FRUIT SALAD ,13,33.15,12
90014C,SILVER/BLACK ORBIT NECKLACE,4,32.8,3
17109D,FLOWER FAIRY INCENSE BOUQUET,61,32.349999999999994,5
37444A,YELLOW BREAKFAST CUP AND SAUCER,49,31.910000000000004,14
84824,DANISH ROSE UMBRELLA STAND,2,31.9,2
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",4,31.8,1
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",4,31.8,2
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,25,31.25,7
37444C,PINK BREAKFAST CUP AND SAUCER ,21,31.23,7
79406,FROSTED WHITE BASE ,140,30.8,6
44228,CANNABIS LEAF BEAD CURTAIN,36,30.599999999999998,2
85018D,YULETIDE IMAGES S/6 PAPER BOXES,12,30.599999999999998,7
21486,PINK HEART DOTS HOT WATER BOTTLE,8,30.0,4
35610C,WHITE CHRISTMAS FLOCK DROPLET ,24,30.0,1
35610B,BLACK CHRISTMAS FLOCK DROPLET ,24,30.0,1
90022,EDWARDIAN DROP EARRINGS JET BLACK,8,30.0,4
90163A,PINK ROSEBUD & PEARL NECKLACE,4,30.0,2
90003E,GREEN PAIR HEART HAIR SLIDES,8,30.0,2
21310,CAPIZ CHANDELIER,1,29.95,1
21667,GLASS CAKE COVER AND PLATE,2,29.9,1
90136,PALE PINK/AMETHYST STONE NECKLACE,3,29.849999999999998,2
90180B,PURPLE AMETHYST NECKLACE W TASSEL,3,29.849999999999998,3
84251B,"GREETING CARD, STICKY GORDON",157,29.830000000000002,14
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,5,29.75,3
35913B,WHITE/PINK CHICK EASTER DECORATION,35,29.75,9
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,6,29.700000000000003,2
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,6,29.700000000000003,1
90206A,GOLD DIAMANTE STAR BROOCH,6,29.700000000000003,3
21757,LIGHTHOUSE PRINTED METAL SIGN,6,29.700000000000003,3
21040,MODERN VINTAGE COTTON SHOPPING BAG,22,29.7,8
35816P,"ACRYLIC JEWEL ANGEL,PINK",78,29.64,2
90067A,PINK VINTAGE VICTORIAN EARRINGS,10,29.500000000000004,3
90162D,ANT SILVER PURPLE BOUDICCA RING,10,29.500000000000004,5
84465,15 PINK FLUFFY CHICKS IN BOX,10,29.5,7
82605,OLD DOC RUSSEL METAL SIGN,14,29.400000000000002,3
20670,VIP HOLIDAY PURSE,8,29.28,6
85030,FRENCH CHATEAU OVAL PLATTER,15,29.25,6
90214L,"LETTER ""L"" BLING KEY RING",51,29.189999999999998,5
17165D,ASS COL LARGE SAND FROG P'WEIGHT,27,28.35,7
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,31,27.91,9
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,6,27.900000000000002,3
90131,PINK/AMETHYST/GOLD NECKLACE,4,27.8,1
90214E,"LETTER ""E"" BLING KEY RING",41,27.25,8
84199,GLOW IN DARK DOLPHINS,129,27.09,28
90116,FRUIT SALAD BAG CHARM,16,27.04,3
85017C,ENVELOPE 50 CURIOUS IMAGES,50,27.02,10
79323P,PINK CHERRY LIGHTS,4,27.0,1
23702,High Resolution Image,4,27.0,3
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,3,26.849999999999998,2
35598A,DUSTY PINK CHRISTMAS TREE 60CM,9,26.550000000000004,2
90130B,TURQ STONE/CRYSTAL EARRINGS,9,26.55,3
84675,FROG KING WATERING CAN,9,26.55,2
84539,KNITTED RABBIT DOLL ,16,26.4,1
90205A,LARGE MINT DIAMANTE HAIRSLIDE,16,26.4,6
72140E,BEST DAD CANDLE LETTERS,31,26.349999999999998,8
90144,SILVER DROP EARRINGS WITH FLOWER,7,26.25,3
90064A,WHITE VINTAGE CRYSTAL EARRINGS,7,26.25,3
21011,GLITTER SNOW PEAR TREE DECORATION,18,26.099999999999998,2
84510E,SET OF 4 GREEN CAROUSEL COASTERS,25,26.05,9
90214S,"LETTER ""S"" BLING KEY RING",40,26.0,6
90214D,"LETTER ""D"" BLING KEY RING",39,25.71,7
84706D,CHERRY BLOSSOM TABLE CLOCK ,6,25.7,3
90029,NEW BAROQUE SMALL NECKLACE BLACK,3,25.5,2
90018C,SILVER BLACK ORBIT DROP EARRINGS,6,25.5,3
84840,SWEETHEART CARRY-ALL BASKET,3,25.5,3
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,3,25.5,3
84968B,SET OF 16 VINTAGE IVORY CUTLERY,2,25.5,2
90026C,GLASS BEAD HOOP NECKLACE GREEN,3,25.5,2
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,10,25.499999999999996,4
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,4,25.4,2
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,15,25.35,3
35910B,PINK FLOWERS RABBIT EASTER,13,25.349999999999998,3
37468,HARDMAN MUG 3 ASSORTED,64,24.96,12
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,19,24.9,3
90043,COPPER AND BRASS BAG CHARM,4,24.810000000000002,2
20778,GARDEN PATH NOTEBOOK ,15,24.75,8
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,5,24.75,2
84548,CROCHET BEAR RED/BLUE  KEYRING,15,24.75,3
20820,SILVER LOOKING MIRROR,5,24.75,2
84854,GIRLY PINK TOOL SET,5,24.75,1
90040C,MURANO STYLE GLASS BRACELET GOLD,7,24.5,3
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,64,24.479999999999997,6
84993B,75 BLACK PETIT FOUR CASES,57,23.94,17
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,4,23.8,2
22125,UNION JACK HOT WATER BOTTLE ,4,23.8,1
21357,TOAST ITS - DINOSAUR,19,23.75,10
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,8,23.6,2
21336,GOLD WASHBAG,8,23.6,3
35909B,PINK FLOWERS RABBIT EASTER,8,23.6,2
90129D,AMBER GLASS TASSLE BAG CHARM,8,23.6,2
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,8,23.6,6
35909A,RABBIT EASTER DECORATION,8,23.6,3
84522,PINK PARTY SUNGLASSES,12,23.4,6
85195,HANGING HEART BASKET,11,23.1,3
85206B,PINK FELT EASTER EGG BASKET,14,23.099999999999998,4
90039B,FIRE POLISHED GLASS BRACELET MONTAN,6,22.5,1
90039A,FIRE POLISHED GLASS BRACELET RED,6,22.5,1
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,6,22.5,3
90038A,GLASS AND PAINTED BEADS BRACELET TO,6,22.5,1
90038B,GLASS AND PAINTED BEADS BRACELET OL,6,22.5,1
90038C,GLASS AND BEADS BRACELET IVORY,6,22.5,1
90212C,PURPLE LAS VEGAS BRACELET ROUND,6,22.5,2
90176E,DIAMANTE NECKLACE GREEN,3,22.5,2
20701,PINK CAT FLORAL CUSHION COVER ,6,22.5,3
90214M,"LETTER ""M"" BLING KEY RING",27,22.23,5
84306,S/3 PINK SQUARE PLANTERS ROSES,2,21.9,2
90035C,"PEARL & SHELL 42""NECKL. IVORY",2,21.5,1
84387A,BIRD ON BRANCH CANVAS SCREEN,11,21.45,1
20695,FLORAL BLUE MONSTER,5,21.25,4
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,5,21.25,3
79191D,RETRO PLASTIC DAISY TRAY,25,21.249999999999996,7
16169P,WRAP GREEN RUSSIAN FOLKART ,50,21.0,2
23692,WRAP A PRETTY THANK YOU,50,21.0,2
90040A,MURANO STYLE GLASS BRACELET RED,6,21.0,2
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,72,20.88,1
90195B,BLACK GEMSTONE BRACELET,3,20.849999999999998,3
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,7,20.650000000000002,2
90011B,BLACK CRYSTAL DROP EARRINGS,7,20.650000000000002,2
90202B,WHITE ENAMEL FLOWER HAIR TIE,7,20.650000000000002,2
90202C,GREEN ENAMEL FLOWER HAIR TIE,7,20.650000000000002,2
90129A,PINK GLASS TASSLE BAG CHARM ,7,20.650000000000002,3
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,8,20.4,3
90103,PURPLE FRANGIPANI NECKLACE,8,20.4,2
90085,CRYSTAL STILETTO PHONE CHARM,24,20.4,2
90093,CLEAR CRYSTAL STAR PHONE CHARM,47,20.39,6
20818,GOLD TEDDY BEAR,12,20.0,2
21681,GIANT MEDINA STAMPED METAL BOWL ,2,19.9,2
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",18,19.86,2
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,4,19.8,2
90138,WHITE/PINK MINI CRYSTALS NECKLACE,4,19.8,1
90019C,SILVER BLACK ORBIT BRACELET,4,19.8,3
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,4,19.8,2
22351,DOTCOMGIFTSHOP TEA TOWEL,12,19.799999999999997,1
85024C,PINK SMALL JEWELLED PHOTOFRAME,12,19.799999999999997,9
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,68,19.72,2
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,10,19.5,4
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",52,19.4,4
72051S,BAG OF SILVER STONES,46,19.32,5
85047,WHITE BEADED GARLAND STRING 20LIGHT,3,19.049999999999997,2
90214I,"LETTER ""I"" BLING KEY RING",25,18.77,3
21416,CLAM SHELL LARGE,5,18.75,4
21538,DAIRY MAID  PUDDING BOWL,5,18.75,2
21018,BIRD BOX CHRISTMAS TREE DECORATION,22,18.7,4
90214Y,"LETTER ""Y"" BLING KEY RING",61,18.65,3
90214G,"LETTER ""G"" BLING KEY RING",34,18.5,7
35607B,BLACK FEATHER CHRISTMAS DECORATION,96,18.240000000000002,7
72821,CUPID SCENTED CANDLE IN GLASS,11,18.15,4
90074,BLACK DIAMOND CLUSTER NECKLACE,2,17.9,1
90123D,WHITE HEART OF GLASS BRACELET,3,17.85,2
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,3,17.85,2
21661,VINTAGE GLASS TEA CADDY,3,17.85,3
90179A,AMBER FINE BEAD NECKLACE W TASSEL,3,17.85,2
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,3,17.85,3
90060D,FIRE POLISHED GLASS NECKL BRONZE,3,17.85,3
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,7,17.849999999999998,2
90177E,DROP DIAMANTE EARRINGS GREEN,6,17.700000000000003,1
90202A,PURPLE ENAMEL FLOWER HAIR TIE,6,17.700000000000003,1
90182C,BLACK 3 BEAD DROP EARRINGS,6,17.700000000000003,1
20935,ROUND CACTUS CANDLE,6,17.700000000000003,4
90162A,ANT SILVER TURQUOISE BOUDICCA RING,6,17.700000000000003,1
90129E,PURPLE GLASS TASSLE BAG CHARM,6,17.700000000000003,1
20664,TROPICAL HOLIDAY PURSE ,6,17.700000000000003,3
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,6,17.700000000000003,1
90190B,GOLD/AMBER DROP EARRINGS W LEAF,6,17.700000000000003,1
90168,2 DAISIES HAIR COMB,6,17.700000000000003,1
90177A,CLASSIC DIAMANTE EARRINGS JET,6,17.700000000000003,1
21461,BLUE EASTER EGG HUNT START POST,9,17.55,4
79331,PINK FLOCK GLASS CANDLEHOLDER,26,17.5,3
35597D,PINK/WHITE CHRISTMAS TREE 30CM,46,17.48,2
90214J,"LETTER ""J"" BLING KEY RING",23,17.23,5
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,40,17.16,16
44092C,PURPLE/COPPER HANGING LAMPSHADE,20,17.0,6
90026B,GLASS BEAD HOOP NECKLACE MONTANA,2,17.0,2
47574B,ENGLISH ROSE SCENTED HANGING HEART,4,17.0,2
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,4,17.0,2
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,2,17.0,1
35645,VINTAGE BEAD PINK JEWEL BOX,4,17.0,3
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,2,17.0,1
35916A,YELLOW FELT HANGING HEART W FLOWER,20,17.0,3
90026A,GLASS BEAD HOOP NECKLACE BLACK,2,17.0,1
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,2,17.0,1
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,31,16.77,12
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,10,16.499999999999996,3
16248B,BLUE HOLE PUNCH,13,16.25,7
35647,VINTAGE BEAD PINK SHADE ,13,16.25,2
84562A,PINK/WHITE RIBBED MELAMINE JUG,2,15.9,2
85136B,BLUE SHARK HELICOPTER,2,15.9,2
84795C,OCEAN STRIPE HAMMOCK ,2,15.9,1
78034B,BLUE NETTING STORAGE HANGER,8,15.6,6
20816,GOLD FLOWER CUSHION COVER ,8,15.6,2
84989A,75 GREEN FAIRY CAKE CASES,28,15.400000000000002,17
90076,MONTANA DIAMOND CLUSTER EARRINGS,6,15.299999999999999,1
90118,PINK DAISY BAG CHARM,6,15.299999999999999,1
90037B,TINY CRYSTAL BRACELET GREEN,6,15.299999999999999,1
90169,DAISY HAIR COMB,6,15.299999999999999,1
72024U,LILAC VOTIVE CANDLE,72,15.120000000000001,3
90214H,"LETTER ""H"" BLING KEY RING",22,15.02,6
90176C,DIAMANTE NECKLACE,2,15.0,1
90163B,WHITE ROSEBUD & PEARL NECKLACE,2,15.0,1
84462,3 PINK HEN+CHICKS IN BASKET,12,15.0,6
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,2,15.0,2
84877A,PINK ROUND COMPACT MIRROR,12,15.0,1
84415A,PINK FLOCK SUEDE CUSHION COVER ,12,15.0,2
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,4,15.0,2
90069,RUBY GLASS CLUSTER NECKLACE,2,15.0,1
84705C,PINK FLOCK PHOTO FRAME ,12,15.0,1
23449,SET OF 6 EASTER RAINBOW CHICKS,12,15.0,1
90176A,CLASSIC DIAMANTE NECKLACE JET,2,15.0,1
90078,PINK/WHITE GLASS DEMI CHOKER,2,15.0,1
90176B,DIAMANTE NECKLACE BLACK ,2,15.0,1
90197B,BLACK GLASS BRACELET W HEART CHARMS,3,14.850000000000001,1
90046,WHITE WITH METAL BAG CHARM,3,14.850000000000001,1
90048,GREEN WITH METAL BAG CHARM,3,14.850000000000001,1
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,3,14.850000000000001,1
85031C,CURIOUS IMAGES SCRAP BOOK SET,3,14.850000000000001,1
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,3,14.850000000000001,1
90159,COTE D'AZURE NECKLACE,3,14.850000000000001,2
90156,RESIN BRACELET W PASTEL BEADS,3,14.850000000000001,2
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,9,14.85,3
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,9,14.85,3
84593,CROCHET ROSE DES CLOTHES HANGER,5,14.750000000000002,1
90186A,AMETHYST HOOP EARRING FLORAL LEAF,5,14.75,3
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,5,14.75,4
16202B,PASTEL BLUE PHOTO ALBUM ,29,14.5,2
85084,HOLLY TOP CHRISTMAS STOCKING,17,14.45,6
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,33,14.43,14
47593A,CAROUSEL PONIES BABY BIB,33,14.37,12
62043B,BLUE CHECK BAG W HANDLE 34X20CM,17,14.11,5
90040B,MURANO STYLE GLASS BRACELET BLACK,4,14.0,2
90083,CRYSTAL CZECH CROSS PHONE CHARM,19,13.69,4
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,36,13.680000000000003,3
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,23,13.65,8
84745B,BLUE HANGING GINGHAM EASTER HEN,32,13.44,5
84745A,PINK HANGING GINGHAM EASTER HEN,32,13.44,5
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,4,13.4,1
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,8,13.2,1
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,8,13.2,3
84388,WISE MAN STAR SHAPE EGG PAN,24,13.14,6
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,1,12.75,1
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER ,5,12.75,4
90199D,5 STRAND GLASS NECKLACE AMBER,2,12.7,2
90199B,5 STRAND GLASS NECKLACE AMETHYST,2,12.7,1
84415B,BLUE FLOCK CUSHION COVER ,6,12.5,2
20671,BLUE TEATIME PRINT BOWL ,10,12.5,2
79329,PINK FLOCK GLASS CANDLEHOLDER,12,12.18,2
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,29,12.18,9
90021,LASER CUT MULTI STRAND NECKLACE,1,11.95,1
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,1,11.95,1
84620,BLUE GINGHAM ROSE CUSHION COVER,2,11.9,1
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,2,11.9,1
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,14,11.899999999999999,5
21488,RED WHITE SCARF  HOT WATER BOTTLE,3,11.850000000000001,2
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,4,11.8,1
37444B,BLUE BREAKFAST CUP AND SAUCER ,4,11.8,3
20666,ECONOMY HOLIDAY PURSE,4,11.8,4
90027A,GLASS BEAD HOOP EARRINGS BLACK,4,11.8,1
35818B,"ACRYLIC JEWEL ICICLE, BLUE",31,11.780000000000001,3
16043,POP ART PUSH DOWN RUBBER ,98,11.759999999999998,2
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,3,11.690000000000001,3
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,3,11.690000000000001,3
71050,SMALL SINGLE FLAME CANDLE HOLDER,33,11.549999999999999,6
72798C,SET/4 GARDEN ROSE DINNER CANDLE,7,11.549999999999999,3
16207B,PINK HEART RED HANDBAG,4,11.31,3
21836,GINGHAM OVEN GLOVE RED HEART ,3,11.25,2
84746,PINK EASTER HENS+FLOWER,3,11.25,1
21226,POCKET MIRROR WOODLAND,9,11.25,4
90212B,JET BLACK LAS VEGAS BRACELET ROUND,3,11.25,1
16162L,THE KING GIFT BAG,17,11.05,6
90214P,"LETTER ""P"" BLING KEY RING",28,10.999999999999998,6
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,28,10.92,3
16162M,THE KING GIFT BAG 25x24x12cm,26,10.92,7
79026B,"S/4 ICON COASTER,ELVIS LIVES",25,10.61,9
16161M,WRAP  PINK FLOCK,25,10.5,1
84016,FLAG OF ST GEORGE CAR FLAG,25,10.5,1
16169N,WRAP BLUE RUSSIAN FOLKART,25,10.5,1
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,27,10.260000000000002,2
37471,MULTICOLOUR POLKADOT PLATE,12,10.2,1
35958,FOLKART ZINC STAR CHRISTMAS DEC,12,10.2,3
85109,PINK BOUDOIR T-LIGHT HOLDER,12,10.2,1
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,12,10.2,4
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,24,10.08,6
90214N,"LETTER ""N"" BLING KEY RING",18,10.02,5
35610A,PINK CHRISTMAS FLOCK DROPLET ,8,10.0,1
84689,S/2 BEACH HUT TREASURE CHESTS,3,9.95,2
90019B,GOLD M.O.P ORBIT BRACELET,2,9.9,2
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,6,9.899999999999999,3
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,6,9.899999999999999,1
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,6,9.899999999999999,1
44242A,LILAC FEATHERS CURTAIN,12,9.48,1
23441,HAND PAINTED HANGING EASTER EGG,22,9.24,3
35809B,ENAMEL BLUE RIM TEA CONTAINER,8,9.18,3
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,1,8.95,1
81950V,FLOWER PURPLE CLOCK W/SUCKER,21,8.889999999999999,6
84773,RED ROSE AND LACE C/COVER,3,8.850000000000001,1
45013,FOLDING SHOE TIDY,3,8.850000000000001,2
20906,VINTAGE NOTEBOOK BEAUTY GIRL,3,8.850000000000001,2
16206B,RED PURSE WITH PINK HEART,7,8.75,2
84732B,CUTE BIRD CEATURE SCREEN,22,8.58,2
71143,SILVER BOOK MARK WITH BEADS,10,8.5,1
90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,8.5,1
44265,M/COLOUR POM-POM CURTAIN,2,8.5,1
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,2,8.5,2
90102,WHITE FRANGIPANI HAIR CLIP,10,8.5,1
90167,BEADED LOVE HEART JEWELLERY SET,10,8.5,1
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,2,8.5,1
90120D,WHITE MURANO TWIST BRACELET,2,8.5,2
84975,HEART SHAPED MIRROR,5,8.45,2
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,1,7.95,1
84924F,PSYCHEDELIC METAL SIGN CALENDAR,10,7.9,3
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,7,7.85,2
90042A,FRESHWATER PEARL BRACELET GOLD,3,7.6499999999999995,2
90188,DROP EARRINGS W FLOWER & LEAF,3,7.6499999999999995,2
85189,HANGING BUTTERFLY  EGG,9,7.6499999999999995,3
79149B,SILICON STAR BULB  BLUE,18,7.56,8
72815,3 WICK CHRISTMAS BRIAR CANDLE ,2,7.5,1
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,2,7.5,2
21827,EIGHT PIECE CREEPY CRAWLIE SET,6,7.5,3
16202E,BLACK PHOTO ALBUM ,15,7.5,3
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,6,7.5,1
62097B,BLUE STRIPES SHOULDER BAG,9,7.469999999999999,3
71496B,A4 WALL TIDY RED FLOWERS,13,7.37,4
10124G,ARMY CAMO BOOKCOVER TAPE,17,7.14,4
90041,PEARL AND CHERRY QUARTZ BRACLET,2,7.0,1
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,4,6.76,1
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,1,6.75,1
10124A,SPOTS ON RED BOOKCOVER TAPE,16,6.72,5
62074B,ELEPHANT CLIP W SUCTION CUP,16,6.72,4
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,4,6.6,1
20678,LARGE BLACK DIAMANTE HAIRSLIDE,4,6.6,1
85224,ASSORTED COLOUR SILK GLASSES CASE,3,6.300000000000001,1
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,15,6.3,4
90214R,"LETTER ""R"" BLING KEY RING",15,6.27,4
21228,"POCKET MIRROR ""GLAMOROUS""",5,6.25,2
35591T,TURQUOISE CHRISTMAS TREE ,5,6.25,4
85225,BLING KEY RING STAND,6,6.25,3
90214V,"LETTER ""V"" BLING KEY RING",14,5.9799999999999995,3
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,1,5.95,1
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,1,5.95,1
